sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,review_status,reviewer,reviewed_at_utc,proposal_model,prompt_version,source_proposals,source_labels
live_surveillance_20260629T1003Z_capture_0606,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0606.jpg,28,49,618,25,70,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0607,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0607.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0608,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0608.jpg,28,49,618,25,70,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0609,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0609.jpg,28,49,618,25,70,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0610,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0610.jpg,28,49,618,25,70,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0611,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0611.jpg,28,49,618,25,70,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0612,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0612.jpg,28,49,618,25,70,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0613,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0613.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0614,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0614.jpg,28,49,618,25,70,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0615,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0615.jpg,28,49,618,25,70,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0616,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0616.jpg,28,49,618,25,70,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0617,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0617.jpg,28,49,618,25,70,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0618,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0618.jpg,28,49,580,13,58,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0619,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0619.jpg,28,49,574,17,47,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0620,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0620.jpg,28,49,574,17,47,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0621,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0621.jpg,28,49,574,17,47,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0622,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0622.jpg,28,49,574,17,17,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0623,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0623.jpg,28,49,558,12,30,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0625,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0625.jpg,28,49,464,13,36,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0626,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0626.jpg,28,49,445,6,39,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0627,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0627.jpg,28,49,446,17,47,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0628,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0628.jpg,28,49,442,12,33,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0629,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0629.jpg,28,49,441,12,33,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0630,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0630.jpg,28,49,444,13,36,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0631,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0631.jpg,28,49,444,17,47,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0632,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0632.jpg,28,49,446,12,33,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0633,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0633.jpg,28,49,442,11,33,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0634,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0634.jpg,28,49,441,12,36,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0635,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0635.jpg,28,49,444,13,36,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0636,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0636.jpg,28,49,446,17,47,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0637,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0637.jpg,28,49,442,12,33,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0638,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0638.jpg,28,49,442,12,33,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0639,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0639.jpg,28,49,441,8,36,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0640,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0640.jpg,28,49,444,5,47,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0642,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0642.jpg,28,49,442,12,33,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0644,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0644.jpg,28,49,445,6,36,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0649,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0649.jpg,28,49,444,13,50,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0650,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0650.jpg,28,49,446,17,42,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0651,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0651.jpg,28,49,446,12,28,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0652,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0652.jpg,28,49,442,12,30,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0653,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0653.jpg,28,49,441,13,50,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0654,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0654.jpg,28,49,444,13,36,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0655,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0655.jpg,28,49,446,17,28,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0658,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0658.jpg,28,49,441,13,50,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0659,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0659.jpg,28,49,444,17,42,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0660,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0660.jpg,28,49,446,17,28,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0662,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0662.jpg,28,49,453,13,36,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0664,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0664.jpg,28,49,464,8,50,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0665,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0665.jpg,28,49,464,14,39,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0666,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0666.jpg,28,49,481,12,33,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0667,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0667.jpg,28,49,481,6,17,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0668,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0668.jpg,28,49,481,12,30,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0669,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0669.jpg,28,49,481,13,36,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0671,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0671.jpg,28,49,503,8,50,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0672,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0672.jpg,28,49,508,14,39,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0673,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0673.jpg,28,49,514,2,33,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0674,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0674.jpg,28,49,519,17,47,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0675,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0675.jpg,28,49,519,2,30,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0676,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0676.jpg,28,49,525,13,36,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0678,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0678.jpg,28,49,525,8,50,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0679,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0679.jpg,28,49,525,14,39,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0681,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0681.jpg,28,49,525,15,47,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0682,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0682.jpg,28,49,525,12,33,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0683,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0683.jpg,28,49,530,6,36,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0684,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0684.jpg,28,49,530,12,28,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_0685,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0685.jpg,28,49,552,15,42,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
