sample_id,image_path,label,source,split,origin,position
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0934_temp_1_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0934_temp_1_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0934_humidity_0_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0934_humidity_0_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0934_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0934_humidity_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_co2_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_co2_1_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/6/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_co2_1_6.png,6,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_co2_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/3/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_co2_2_3.png,3,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_co2_3_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_co2_3_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_hcho_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_hcho_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_hcho_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_hcho_2_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_hcho_3_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/9/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_hcho_3_9.png,9,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_tvoc_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_tvoc_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_tvoc_2_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/8/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_tvoc_2_8.png,8,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_tvoc_3_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_tvoc_3_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_temp_0_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_temp_0_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_temp_1_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_temp_1_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_humidity_0_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_humidity_0_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0937_humidity_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_co2_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_co2_1_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/6/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_co2_1_6.png,6,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_co2_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/1/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_co2_2_1.png,1,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_co2_3_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/8/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_co2_3_8.png,8,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_hcho_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_hcho_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_hcho_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_hcho_2_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_hcho_3_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_hcho_3_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_tvoc_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_tvoc_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_tvoc_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_tvoc_2_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_tvoc_3_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_tvoc_3_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_temp_0_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_temp_0_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_temp_1_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_temp_1_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_humidity_0_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_humidity_0_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0939_humidity_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_co2_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_co2_1_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/6/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_co2_1_6.png,6,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_co2_2_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_co2_3_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/9/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_co2_3_9.png,9,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_hcho_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_hcho_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_hcho_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_hcho_2_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_hcho_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_hcho_3_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_tvoc_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_tvoc_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_tvoc_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_tvoc_2_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_tvoc_3_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_tvoc_3_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_temp_0_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_temp_0_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_temp_1_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_temp_1_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_humidity_0_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_humidity_0_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0942_humidity_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_co2_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_co2_1_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/6/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_co2_1_6.png,6,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_co2_2_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_co2_3_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_co2_3_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_hcho_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_hcho_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_hcho_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_hcho_2_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_hcho_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/6/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_hcho_3_6.png,6,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_tvoc_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_tvoc_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_tvoc_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_tvoc_2_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_tvoc_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_tvoc_3_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_temp_0_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_temp_0_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_temp_1_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_temp_1_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_humidity_0_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_humidity_0_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0945_humidity_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0948_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0948_co2_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0948_co2_1_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/6/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0948_co2_1_6.png,6,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_1
