sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,review_status,reviewer,reviewed_at_utc,proposal_model,prompt_version,source_proposals
capture_0564,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0564.jpg,28,49,580,17,47,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0565,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0565.jpg,28,49,580,17,17,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0566,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0566.jpg,28,49,585,8,56,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0567,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0567.jpg,28,49,618,25,70,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0568,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0568.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0569,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0569.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0570,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0570.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0571,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0571.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0572,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0572.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0573,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0573.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0574,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0574.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0575,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0575.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0576,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0576.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0577,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0577.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0578,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0578.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0579,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0579.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0580,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0580.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0581,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0581.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0582,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0582.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0583,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0583.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0584,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0584.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0585,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0585.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0586,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0586.jpg,28,49,629,27,75,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0587,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0587.jpg,28,49,662,35,0,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0588,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0588.jpg,28,49,701,0,14,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0589,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0589.jpg,28,49,706,41,14,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0590,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0590.jpg,28,49,701,41,14,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0591,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0591.jpg,28,49,657,29,3,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0592,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0592.jpg,28,49,640,27,86,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0593,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0593.jpg,28,49,629,27,72,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0594,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0594.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0595,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0595.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0596,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0596.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0597,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0597.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0598,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0598.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0599,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0599.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0600,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0600.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0601,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0601.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0602,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0602.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0603,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0603.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0604,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0604.jpg,28,49,613,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0605,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0605.jpg,28,49,618,24,67,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0606,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0606.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0607,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0607.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0608,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0608.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0609,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0609.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0610,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0610.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0611,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0611.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0612,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0612.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0613,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0613.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0614,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0614.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0615,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0615.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0616,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0616.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0617,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0617.jpg,28,49,618,25,70,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0618,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0618.jpg,28,49,580,13,58,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0619,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0619.jpg,28,49,574,17,47,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0620,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0620.jpg,28,49,574,17,47,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0621,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0621.jpg,28,49,574,17,47,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0622,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0622.jpg,28,49,574,17,17,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0623,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0623.jpg,28,49,558,12,30,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0624,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0624.jpg,28,49,503,2,33,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0625,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0625.jpg,28,49,464,13,36,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0626,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0626.jpg,28,49,445,6,39,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0627,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0627.jpg,28,49,446,17,47,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0628,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0628.jpg,28,49,442,12,33,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0629,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0629.jpg,28,49,441,12,33,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0630,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0630.jpg,28,49,444,13,36,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0631,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0631.jpg,28,49,444,17,47,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0632,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0632.jpg,28,49,446,12,33,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0633,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0633.jpg,28,49,442,11,33,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0634,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0634.jpg,28,49,441,12,36,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0635,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0635.jpg,28,49,444,13,36,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0636,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0636.jpg,28,49,446,17,47,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0637,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0637.jpg,28,49,442,12,33,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0638,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0638.jpg,28,49,442,12,33,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0639,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0639.jpg,28,49,441,8,36,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0640,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0640.jpg,28,49,444,5,47,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0641,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0641.jpg,28,49,446,17,47,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0642,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0642.jpg,28,49,442,12,33,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0643,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0643.jpg,28,49,441,2,33,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0644,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0644.jpg,28,49,445,6,36,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0645,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0645.jpg,28,49,444,17,42,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0646,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0646.jpg,28,49,446,17,28,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0647,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0647.jpg,28,49,442,2,30,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0648,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0648.jpg,28,49,441,2,30,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0649,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0649.jpg,28,49,444,13,50,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0650,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0650.jpg,28,49,446,17,42,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0651,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0651.jpg,28,49,446,12,28,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
