sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,proposal_status,model,prompt_version,labeled_at_utc,attempts,duration_seconds,review_decision,corrected_co2_ppm,corrected_hcho_raw,corrected_tvoc_raw,corrected_temperature_c,corrected_humidity_percent,reviewer,reviewed_at_utc,quality_reasons,temporal_flags
capture_0664,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0664.jpg,28,49,464,8,50,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:41:29+00:00,1,3.0,pending,,,,,,,,,
capture_0665,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0665.jpg,28,49,464,14,39,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:47:18+00:00,1,9.8,pending,,,,,,,,,
capture_0666,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0666.jpg,28,49,481,12,33,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:18:34+00:00,1,9.8,pending,,,,,,,,,
capture_0667,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0667.jpg,28,49,481,6,17,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:54:26+00:00,1,9.6,pending,,,,,,,,,
capture_0668,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0668.jpg,28,49,481,12,30,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:39:58+00:00,1,3.1,pending,,,,,,,,,
capture_0669,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0669.jpg,28,49,481,13,36,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:41:13+00:00,1,3.1,pending,,,,,,,,,
capture_0670,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0670.jpg,28,49,486,0,28,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:01:46+00:00,1,9.7,pending,,,,,,,,,hcho_raw:0:neighbor_median=12.5
capture_0671,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0671.jpg,28,49,503,8,50,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:58:19+00:00,1,9.6,pending,,,,,,,,,
capture_0672,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0672.jpg,28,49,508,14,39,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:09:58+00:00,1,9.8,pending,,,,,,,,,
capture_0673,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0673.jpg,28,49,514,2,33,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:35:22+00:00,1,3.0,pending,,,,,,,,,
capture_0674,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0674.jpg,28,49,519,17,47,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:58:05+00:00,1,9.8,pending,,,,,,,,,
capture_0675,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0675.jpg,28,49,519,2,30,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:56:40+00:00,1,9.7,pending,,,,,,,,,
capture_0676,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0676.jpg,28,49,525,13,36,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:11:48+00:00,1,9.8,pending,,,,,,,,,
capture_0677,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0677.jpg,28,49,525,0,28,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:13:27+00:00,1,9.6,pending,,,,,,,,,hcho_raw:0:neighbor_median=10.5
capture_0678,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0678.jpg,28,49,525,8,50,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:34:49+00:00,1,9.6,pending,,,,,,,,,
capture_0679,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0679.jpg,28,49,525,14,39,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:35:30+00:00,1,3.1,pending,,,,,,,,,
capture_0680,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0680.jpg,28,49,525,2,33,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:45:06+00:00,1,9.7,pending,,,,,,,,,hcho_raw:2:neighbor_median=13
capture_0681,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0681.jpg,28,49,525,15,47,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:10:43+00:00,1,9.8,pending,,,,,,,,,
capture_0682,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0682.jpg,28,49,525,12,33,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:36:57+00:00,1,3.1,pending,,,,,,,,,
capture_0683,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0683.jpg,28,49,530,6,36,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:46:16+00:00,1,9.7,pending,,,,,,,,,
capture_0684,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0684.jpg,28,49,530,12,28,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:30:48+00:00,1,9.8,pending,,,,,,,,,
capture_0685,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0685.jpg,28,49,552,15,42,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:39:00+00:00,1,9.8,pending,,,,,,,,,
capture_0686,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0686.jpg,28,49,574,17,47,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:31:32+00:00,1,9.8,pending,,,,,,,,,
capture_0687,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0687.jpg,28,49,574,17,4,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:06:31+00:00,1,9.6,pending,,,,,,,,,tvoc_raw:4:neighbor_median=47
capture_0688,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0688.jpg,28,49,574,17,47,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:48:27+00:00,1,9.8,pending,,,,,,,,,
capture_0689,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0689.jpg,28,49,585,18,53,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:10:32+00:00,1,9.8,pending,,,,,,,,,
capture_0690,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0690.jpg,28,49,574,17,47,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:54:51+00:00,1,9.8,pending,,,,,,,,,
capture_0691,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0691.jpg,28,49,574,17,47,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:53:56+00:00,1,9.8,pending,,,,,,,,,
capture_0692,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0692.jpg,28,49,574,17,47,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:02:30+00:00,1,9.8,pending,,,,,,,,,
capture_0693,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0693.jpg,28,49,580,17,47,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:08:09+00:00,1,9.8,pending,,,,,,,,,
capture_0694,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0694.jpg,28,49,574,17,50,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:38:11+00:00,1,3.1,pending,,,,,,,,,
capture_0695,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0695.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:44:06+00:00,1,3.1,pending,,,,,,,,,
capture_0696,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0696.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:57:46+00:00,1,9.8,pending,,,,,,,,,
capture_0697,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0697.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:07:47+00:00,1,9.8,pending,,,,,,,,,
capture_0698,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0698.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:10:09+00:00,1,9.8,pending,,,,,,,,,
capture_0699,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0699.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:01:13+00:00,1,9.8,pending,,,,,,,,,
capture_0700,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0700.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:52:39+00:00,1,9.8,pending,,,,,,,,,
capture_0701,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0701.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:39:21+00:00,1,3.1,pending,,,,,,,,,
capture_0702,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0702.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:44:10+00:00,1,3.1,pending,,,,,,,,,
capture_0703,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0703.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:46:56+00:00,1,9.8,pending,,,,,,,,,
capture_0704,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0704.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:35:44+00:00,1,9.8,pending,,,,,,,,,
capture_0705,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0705.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:38:28+00:00,1,9.8,pending,,,,,,,,,
capture_0706,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0706.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:55:35+00:00,1,9.8,pending,,,,,,,,,
capture_0707,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0707.jpg,28,49,618,25,70,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:32:02+00:00,1,2.0,pending,,,,,,,,,
capture_0708,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0708.jpg,28,49,624,26,72,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:05:25+00:00,1,9.8,pending,,,,,,,,,
capture_0709,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0709.jpg,28,49,629,27,75,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:37:38+00:00,1,3.1,pending,,,,,,,,,
capture_0710,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0710.jpg,28,49,668,33,98,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:37:58+00:00,1,9.8,pending,,,,,,,,,
capture_0711,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0711.jpg,28,49,629,27,75,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:05:09+00:00,1,9.8,pending,,,,,,,,,
capture_0712,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0712.jpg,28,49,618,25,70,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:50:16+00:00,1,10.0,pending,,,,,,,,,
capture_0713,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0713.jpg,28,49,618,25,70,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:59:45+00:00,1,9.8,pending,,,,,,,,,
capture_0714,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0714.jpg,28,49,618,25,70,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:06:26+00:00,1,9.8,pending,,,,,,,,,
capture_0715,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0715.jpg,28,49,618,25,70,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:10:34+00:00,1,9.8,pending,,,,,,,,,
capture_0716,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0716.jpg,28,49,613,24,70,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:37:33+00:00,1,9.8,pending,,,,,,,,,
capture_0717,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0717.jpg,28,49,574,17,47,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:51:04+00:00,1,9.8,pending,,,,,,,,,
capture_0718,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0718.jpg,28,49,574,17,47,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:21:34+00:00,1,9.8,pending,,,,,,,,,
capture_0719,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0719.jpg,28,49,569,6,2,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:04:04+00:00,1,9.5,pending,,,,,,,,,tvoc_raw:2:neighbor_median=47
capture_0720,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0720.jpg,28,49,574,6,47,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:07:12+00:00,1,9.6,pending,,,,,,,,,
capture_0721,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0721.jpg,28,49,613,13,56,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:36:10+00:00,1,9.8,pending,,,,,,,,,
capture_0722,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0722.jpg,28,49,602,2,70,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:37:11+00:00,1,9.7,pending,,,,,,,,,
capture_0723,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0723.jpg,28,49,569,5,47,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:33:36+00:00,1,9.7,pending,,,,,,,,,
capture_0724,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0724.jpg,28,49,547,13,33,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:50:10+00:00,1,9.8,pending,,,,,,,,,
capture_0725,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0725.jpg,28,49,525,6,4,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:08:49+00:00,1,9.5,pending,,,,,,,,,tvoc_raw:4:neighbor_median=34.5
capture_0726,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0726.jpg,28,49,519,2,33,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:55:01+00:00,1,9.6,pending,,,,,,,,,
capture_0727,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0727.jpg,28,49,519,13,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:36:32+00:00,1,9.8,pending,,,,,,,,,
capture_0728,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0728.jpg,28,49,514,0,28,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:29:21+00:00,1,9.6,pending,,,,,,,,,hcho_raw:0:neighbor_median=10.5
capture_0729,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0729.jpg,28,49,519,8,50,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:37:55+00:00,1,9.7,pending,,,,,,,,,
capture_0730,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0730.jpg,28,49,519,14,39,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:02:06+00:00,1,9.8,pending,,,,,,,,,
capture_0731,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0731.jpg,28,50,486,12,33,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:44:03+00:00,1,10.0,pending,,,,,,,,,
capture_0732,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0732.jpg,28,50,486,17,47,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:11:07+00:00,1,9.8,pending,,,,,,,,,
capture_0733,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0733.jpg,28,50,492,13,30,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:57:31+00:00,1,9.8,pending,,,,,,,,,
capture_0734,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0734.jpg,28,50,481,13,32,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:35:02+00:00,1,9.8,pending,,,,,,,,,
capture_0735,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0735.jpg,28,50,481,0,28,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:41:54+00:00,1,9.6,pending,,,,,,,,,hcho_raw:0:neighbor_median=13
capture_0736,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0736.jpg,28,50,481,8,50,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:19:03+00:00,1,9.6,pending,,,,,,,,,
capture_0737,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0737.jpg,28,50,475,14,39,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:01:01+00:00,1,9.8,pending,,,,,,,,,
capture_0738,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0738.jpg,28,50,481,12,33,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:09:43+00:00,1,9.8,pending,,,,,,,,,
capture_0739,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0739.jpg,28,50,475,17,17,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:49:54+00:00,1,10.0,pending,,,,,,,,,
capture_0740,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0740.jpg,28,50,481,11,30,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:33:25+00:00,1,9.8,pending,,,,,,,,,
capture_0741,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0741.jpg,28,50,486,15,42,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:26:40+00:00,1,9.8,pending,,,,,,,,,
capture_0742,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0742.jpg,28,50,481,13,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:29:53+00:00,1,9.8,pending,,,,,,,,,
capture_0743,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0743.jpg,28,50,481,15,14,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:12:34+00:00,1,9.8,pending,,,,,,,,,
capture_0744,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0744.jpg,28,50,481,0,33,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:55:59+00:00,1,9.8,pending,,,,,,,,,hcho_raw:0:neighbor_median=13.5
capture_0745,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0745.jpg,28,50,486,8,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:09:10+00:00,1,9.6,pending,,,,,,,,,
capture_0746,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0746.jpg,28,50,481,14,47,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:58:58+00:00,1,9.8,pending,,,,,,,,,
capture_0747,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0747.jpg,28,50,481,12,30,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:06:51+00:00,1,9.8,pending,,,,,,,,,
capture_0748,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0748.jpg,28,50,481,17,42,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:34:41+00:00,1,9.8,pending,,,,,,,,,
capture_0749,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0749.jpg,28,50,481,11,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:18:09+00:00,1,9.8,pending,,,,,,,,,
capture_0750,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0750.jpg,28,50,497,5,4,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:25:10+00:00,1,9.5,pending,,,,,,,,,tvoc_raw:4:neighbor_median=36
capture_0751,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0751.jpg,28,50,481,13,33,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:14:22+00:00,1,9.8,pending,,,,,,,,,
capture_0752,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0752.jpg,28,49,514,6,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:32:24+00:00,1,9.6,pending,,,,,,,,,
capture_0753,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0753.jpg,28,49,519,12,28,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:39:35+00:00,1,9.8,pending,,,,,,,,,
capture_0754,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0754.jpg,28,49,514,2,50,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:51:47+00:00,1,9.7,pending,,,,,,,,,
capture_0755,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0755.jpg,28,49,519,17,39,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:43:52+00:00,1,10.0,pending,,,,,,,,,
capture_0756,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0756.jpg,28,49,519,11,33,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:59:08+00:00,1,9.8,pending,,,,,,,,,
capture_0757,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0757.jpg,28,49,514,5,42,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:13:28+00:00,1,9.7,pending,,,,,,,,,
capture_0758,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0758.jpg,28,49,508,13,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:27:08+00:00,1,9.8,pending,,,,,,,,,
capture_0759,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0759.jpg,28,49,492,6,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:52:41+00:00,1,9.9,pending,,,,,,,,,
capture_0760,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0760.jpg,28,49,486,2,28,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:51:00+00:00,1,9.9,pending,,,,,,,,,
capture_0761,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0761.jpg,28,49,481,13,50,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:06:40+00:00,1,9.8,pending,,,,,,,,,
capture_0762,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0762.jpg,28,49,481,0,39,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:00:46+00:00,1,9.6,pending,,,,,,,,,hcho_raw:0:neighbor_median=10.5
capture_0763,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0763.jpg,28,49,486,8,33,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:13:51+00:00,1,9.6,pending,,,,,,,,,
capture_0764,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0764.jpg,28,49,481,14,47,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:14:34+00:00,1,9.8,pending,,,,,,,,,
capture_0765,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0765.jpg,28,49,481,13,30,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:56:59+00:00,1,9.8,pending,,,,,,,,,
capture_0766,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0766.jpg,28,49,481,6,17,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:35:16+00:00,1,9.7,pending,,,,,,,,,
capture_0767,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0767.jpg,28,49,486,12,33,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:28:27+00:00,1,9.8,pending,,,,,,,,,
capture_0768,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0768.jpg,28,49,508,13,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:44:14+00:00,1,9.8,pending,,,,,,,,,
capture_0769,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0769.jpg,28,49,514,0,28,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:47:21+00:00,1,9.9,pending,,,,,,,,,hcho_raw:0:neighbor_median=12.5
capture_0770,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0770.jpg,28,49,519,8,50,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:25:31+00:00,1,9.7,pending,,,,,,,,,
capture_0771,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0771.jpg,28,49,525,14,39,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:58:47+00:00,1,9.8,pending,,,,,,,,,
