sample_id,image_path,captured_at_utc,lighting_label,pipeline_cycle,width,height,bytes,sha256,device_status,device_confidence,device_co2_ppm,device_hcho_raw,device_tvoc_raw,device_temperature_c,device_humidity_percent,device_recognition_duration_ms,framesize,quality,brightness,contrast,saturation,aec,agc,awb
capture_0840,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0840.jpg,2026-06-29T12:58:51+00:00,surveillance_mounted_20260629,886,640,480,28482,6db5776870a1bb74775fefe183302689b8fffa6cee1466e68d41dd8ede360ebc,ok,0.4,739,21,34,58.0,41,2404,vga,8,2,2,0,0,0,0
capture_0841,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0841.jpg,2026-06-29T12:59:03+00:00,surveillance_mounted_20260629,887,640,480,25796,dc4045d20190c5a4f431ce2ca325dc19d55d5e667a206f1e870b501bd4f0da19,ok,0.4,439,21,34,58.0,41,2402,vga,8,2,2,0,0,0,0
capture_0842,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0842.jpg,2026-06-29T12:59:15+00:00,surveillance_mounted_20260629,888,640,480,26015,be86485443d4e1774eb40a4e8857eecd87c1c216a51cd695bdc384e50694db6b,ok,0.41,459,21,34,58.0,41,2282,vga,8,2,2,0,0,0,0
capture_0843,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0843.jpg,2026-06-29T12:59:28+00:00,surveillance_mounted_20260629,889,640,480,25800,0fffd6cb5ed0e5a74e3b165227b60c9081fc3564c784dedaeca323f109f2a2d9,ok,0.43,459,21,34,58.0,41,2360,vga,8,2,2,0,0,0,0
capture_0844,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0844.jpg,2026-06-29T12:59:40+00:00,surveillance_mounted_20260629,890,640,480,26045,6af8d5d09a696ac86d35f60fd7e0f654e27482414fc1ba801fdba0003b0b58e4,ok,0.37,739,21,34,58.0,41,2391,vga,8,2,2,0,0,0,0
capture_0845,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0845.jpg,2026-06-29T12:59:53+00:00,surveillance_mounted_20260629,891,640,480,25754,d20a44d1338b36079e1f889e19dd47fa36b54f945ce069020bb3efa1803d854d,ok,0.38,459,21,34,58.0,41,2399,vga,8,2,2,0,0,0,0
capture_0846,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0846.jpg,2026-06-29T13:00:05+00:00,surveillance_mounted_20260629,892,640,480,26376,9671492dc7c051906e0cda5152857c2158e17ee08a0ff6b07a4a41d71a85a5f1,ok,0.36,759,21,34,57.0,41,2384,vga,8,2,2,0,0,0,0
capture_0847,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0847.jpg,2026-06-29T13:00:18+00:00,surveillance_mounted_20260629,893,640,480,25948,1739645c4d22111c0f66c97346fb408ebdf989292cc0f1fcc0d3220e77e64957,ok,0.33,739,21,34,58.0,41,2384,vga,8,2,2,0,0,0,0
capture_0848,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0848.jpg,2026-06-29T13:00:30+00:00,surveillance_mounted_20260629,894,640,480,25744,8199f214493bd33e34835284f2eb682e38f0361f142e08e4700527b6c608261d,ok,0.4,459,21,34,58.0,41,2381,vga,8,2,2,0,0,0,0
capture_0849,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0849.jpg,2026-06-29T13:00:42+00:00,surveillance_mounted_20260629,895,640,480,25857,2fa6cbdc37c76b1259c4cebe2b652488a666d5cfd4c955f2592bcc9c62da63d7,ok,0.36,439,21,34,58.0,41,2386,vga,8,2,2,0,0,0,0
capture_0850,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0850.jpg,2026-06-29T13:00:55+00:00,surveillance_mounted_20260629,896,640,480,25955,c20d135848ae915bf2bb9d7830ec294aa7d0be9f3cbadacb8b4118ceaa7f35ed,ok,0.3,459,21,34,57.0,41,2386,vga,8,2,2,0,0,0,0
capture_0851,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0851.jpg,2026-06-29T13:01:07+00:00,surveillance_mounted_20260629,897,640,480,25827,8e2b8fe5255bdcc300c1d08fab0c41c2f5f74b6e4f7db528cfe0ce6c8f3f4334,ok,0.4,439,21,34,58.0,41,2401,vga,8,2,2,0,0,0,0
capture_0852,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0852.jpg,2026-06-29T13:01:19+00:00,surveillance_mounted_20260629,898,640,480,26283,4078f05a89c1bbc9190dad620a475e23af0d6175caa226e411a2f297b077ea0d,ok,0.42,439,21,34,58.0,41,2371,vga,8,2,2,0,0,0,0
capture_0853,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0853.jpg,2026-06-29T13:01:32+00:00,surveillance_mounted_20260629,899,640,480,25900,83a71ed7060fff9d1b7860294f75b8582cc2bca406c24d7ced92b41936b71740,ok,0.38,759,21,34,58.0,41,2382,vga,8,2,2,0,0,0,0
capture_0854,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0854.jpg,2026-06-29T13:01:44+00:00,surveillance_mounted_20260629,900,640,480,25884,917d01606cee361d5224d603e05180d986e42065d2a9de83a9867e8c8bcd9e52,ok,0.35,759,21,34,58.0,41,2403,vga,8,2,2,0,0,0,0
capture_0855,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0855.jpg,2026-06-29T13:01:56+00:00,surveillance_mounted_20260629,901,640,480,27726,d5fb6b56aafbe55a796bca7999fcf8b1528cd47930b47f46bcb3db514dffd537,ok,0.38,459,21,34,58.0,41,2377,vga,8,2,2,0,0,0,0
capture_0856,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0856.jpg,2026-06-29T13:02:09+00:00,surveillance_mounted_20260629,902,640,480,25905,d71d411c218e9c550863ee7a4859d54fa3dcff7d89fe6a872c524bb75b1b0220,ok,0.38,739,21,34,58.0,41,2388,vga,8,2,2,0,0,0,0
capture_0857,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0857.jpg,2026-06-29T13:02:22+00:00,surveillance_mounted_20260629,903,640,480,25823,2581a8253d92b9ffdbbd213c6d805c46e5376a3917d09b9cea3aeca97ff9e7ea,ok,0.41,459,21,34,58.0,41,2378,vga,8,2,2,0,0,0,0
capture_0858,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0858.jpg,2026-06-29T13:02:34+00:00,surveillance_mounted_20260629,904,640,480,25842,1deef1ad5b130fe684b904fe75856ea833493f3e3444427ba1d83b01295079ac,ok,0.4,459,21,34,58.0,41,2384,vga,8,2,2,0,0,0,0
capture_0859,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0859.jpg,2026-06-29T13:02:46+00:00,surveillance_mounted_20260629,905,640,480,25913,243bd0b09ce3e571473261a24a5a4d3acd82892640354deb41e6d44184e1fcd0,ok,0.34,739,21,34,58.0,41,2382,vga,8,2,2,0,0,0,0
capture_0860,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0860.jpg,2026-06-29T13:02:59+00:00,surveillance_mounted_20260629,906,640,480,25809,3c9000a1e7fb578478fed2810928e54439a1fbd60aaab36e30d88528d431dbd2,ok,0.3,5730,80,24,0.0,41,2378,vga,8,2,2,0,0,0,0
capture_0861,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0861.jpg,2026-06-29T13:03:11+00:00,surveillance_mounted_20260629,907,640,480,25823,9e5e14ec3ac8a07614ecc194bd5931ab69b0ffcb4d92909299797e03c2a9d944,ok,0.38,459,21,34,57.0,41,2387,vga,8,2,2,0,0,0,0
capture_0862,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0862.jpg,2026-06-29T13:03:24+00:00,surveillance_mounted_20260629,908,640,480,25818,d76bb735cfa8d2fd1b438251a9df9ff903bc498e9ab1da11e76f6dc37f3fd1b2,ok,0.4,439,21,34,58.0,41,2383,vga,8,2,2,0,0,0,0
capture_0863,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0863.jpg,2026-06-29T13:03:36+00:00,surveillance_mounted_20260629,909,640,480,25734,32320f2bbc163bfa9352c4bd581eb60ae6b0ba15a598471f7ada3bf3e8a99e68,ok,0.41,759,21,34,58.0,41,2386,vga,8,2,2,0,0,0,0
capture_0864,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0864.jpg,2026-06-29T13:03:48+00:00,surveillance_mounted_20260629,910,640,480,25761,716a535c9acb8e7aa104e81d71bfe37b57b159ec69fd9f612bf5789498a62898,ok,0.42,459,21,34,58.0,41,2384,vga,8,2,2,0,0,0,0
capture_0865,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0865.jpg,2026-06-29T13:04:01+00:00,surveillance_mounted_20260629,911,640,480,25916,3c5e59fddca0a0c8cc2f4abca9abc9063fb9afb2186006cbcb2f0fa22493dbe8,ok,0.36,742,47,44,27.0,41,2395,vga,8,2,2,0,0,0,0
capture_0866,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0866.jpg,2026-06-29T13:04:13+00:00,surveillance_mounted_20260629,912,640,480,25716,f3dc2b11b0f13d85f0f2804d9842b42664e9b999b2add1adf857f44a4309bb34,ok,0.43,744,24,30,58.0,41,2431,vga,8,2,2,0,0,0,0
capture_0867,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0867.jpg,2026-06-29T13:04:26+00:00,surveillance_mounted_20260629,913,640,480,26649,22e80bc3e8114a3318db48f81cd758669343843b71464c3ac55e2a35b84372a7,ok,0.3,459,21,34,57.0,41,2378,vga,8,2,2,0,0,0,0
capture_0868,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0868.jpg,2026-06-29T13:04:38+00:00,surveillance_mounted_20260629,914,640,480,25870,5f1b679fc710dbf10da6bca628e99bb1f8548d22c870c218af9fbf2dca3c5eee,ok,0.39,459,21,34,57.0,41,2384,vga,8,2,2,0,0,0,0
capture_0869,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0869.jpg,2026-06-29T13:04:50+00:00,surveillance_mounted_20260629,915,640,480,26012,d1c2f9cf98eb82506c2ba22baa18c96ad3d6570f8abfe543b43877c4f2a0468f,ok,0.36,742,46,40,27.0,41,2379,vga,8,2,2,0,0,0,0
capture_0870,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0870.jpg,2026-06-29T13:05:08+00:00,surveillance_mounted_20260629,916,640,480,25864,d5535b33c71397d8de5343c388b5273ea92a36620e61457eb7b05f98d53863ca,ok,0.4,444,26,31,58.0,41,2378,vga,8,2,2,0,0,0,0
capture_0871,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0871.jpg,2026-06-29T13:05:15+00:00,surveillance_mounted_20260629,917,640,480,25958,68158e448f756b354d423f5216faab640ef2207f9339b177a048c6f42a38d0c4,ok,0.45,459,26,30,57.0,41,2352,vga,8,2,2,0,0,0,0
capture_0872,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0872.jpg,2026-06-29T13:05:27+00:00,surveillance_mounted_20260629,918,640,480,26038,b1e992764637b7c8c8a53faeddf59ebeb00381c3d822c5113447e31e75682a30,ok,0.46,749,26,36,57.0,41,2380,vga,8,2,2,0,0,0,0
capture_0873,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0873.jpg,2026-06-29T13:05:40+00:00,surveillance_mounted_20260629,919,640,480,25985,0e565d8df096e53dcb3784e38259c51ec08c7425329dc3e41cb5acfccb66cfee,ok,0.41,744,26,31,58.0,41,2391,vga,8,2,2,0,0,0,0
capture_0874,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0874.jpg,2026-06-29T13:05:52+00:00,surveillance_mounted_20260629,920,640,480,26020,78a2c2003884c2585c9ac159408f6cde55e46ef702a348b419ae147136378e51,ok,0.45,432,26,30,58.0,41,2377,vga,8,2,2,0,0,0,0
capture_0875,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0875.jpg,2026-06-29T13:06:05+00:00,surveillance_mounted_20260629,921,640,480,26014,69348ad8ea6e3cc173897e8a169564e29db0d233a4074003356fc1f0eb50063e,ok,0.4,449,25,30,58.0,41,2387,vga,8,2,2,0,0,0,0
capture_0876,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0876.jpg,2026-06-29T13:06:17+00:00,surveillance_mounted_20260629,922,640,480,26023,b8c09d43f65ba445ef9ac58239812fa25af4a0174f4c5eb05c7458a0e4eb279a,ok,0.37,749,25,30,58.0,41,2383,vga,8,2,2,0,0,0,0
capture_0877,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0877.jpg,2026-06-29T13:06:29+00:00,surveillance_mounted_20260629,923,640,480,26091,47413617b6e304223cedfdb37db783e94885b18a40b3e1b0cf0df0370d710c59,ok,0.4,449,25,30,57.0,41,2389,vga,8,2,2,0,0,0,0
capture_0878,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0878.jpg,2026-06-29T13:06:42+00:00,surveillance_mounted_20260629,924,640,480,26025,50313ee5df7b9dd8cc99d299993588ea50784265b836bb86c303bba70b1f10ba,ok,0.37,749,25,30,58.0,41,2390,vga,8,2,2,0,0,0,0
capture_0879,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0879.jpg,2026-06-29T13:06:54+00:00,surveillance_mounted_20260629,925,640,480,26054,c23b7a43f122be437e0d1ddf06e73ba54571f5051be5ddb64e50c4d596bb12e9,ok,0.4,449,25,30,57.0,41,2387,vga,8,2,2,0,0,0,0
capture_0880,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0880.jpg,2026-06-29T13:07:06+00:00,surveillance_mounted_20260629,926,640,480,25982,1212c7a9342237b34d9396c4a7281adae2e309cc794ff13fd268841f619368a1,ok,0.4,449,25,30,57.0,41,2390,vga,8,2,2,0,0,0,0
capture_0881,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0881.jpg,2026-06-29T13:07:19+00:00,surveillance_mounted_20260629,927,640,480,26003,94246e8b396a554975b110c9177d8d1d178452fdd581f9aa80af6e4283f1a127,ok,0.45,742,40,41,27.0,41,2396,vga,8,2,2,0,0,0,0
capture_0882,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0882.jpg,2026-06-29T13:07:32+00:00,surveillance_mounted_20260629,928,640,480,27900,f6dd59648cba8419b589f7a2e67a8a332885d6e42f2d18600ab777da90b7d199,ok,0.36,449,25,30,58.0,41,2378,vga,8,2,2,0,0,0,0
capture_0883,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0883.jpg,2026-06-29T13:07:44+00:00,surveillance_mounted_20260629,929,640,480,26057,bb4c3ccc64eb5ac06a59171a591d9a3d809c541e336d87c479f3a94abc1e20c7,ok,0.41,449,25,30,58.0,41,2380,vga,8,2,2,0,0,0,0
capture_0884,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0884.jpg,2026-06-29T13:07:56+00:00,surveillance_mounted_20260629,930,640,480,26103,db9fa2522378c24c77c583a804f047d3f7fed3c1532ecb33f77bdd715739a084,ok,0.38,449,25,30,58.0,41,2390,vga,8,2,2,0,0,0,0
capture_0885,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0885.jpg,2026-06-29T13:08:08+00:00,surveillance_mounted_20260629,931,640,480,27037,92f4fa2f5abb824a255e8ee009db6974f03dc13630eae142eb042bc05ff30e3a,ok,0.43,449,25,30,57.0,41,2390,vga,8,2,2,0,0,0,0
capture_0886,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0886.jpg,2026-06-29T13:08:21+00:00,surveillance_mounted_20260629,932,640,480,25879,1d544f30c19fbf81047d3e633237bd2bb9af5af79f2884010ee8bcf195e94f36,ok,0.37,449,25,30,58.0,41,2385,vga,8,2,2,0,0,0,0
capture_0887,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0887.jpg,2026-06-29T13:08:33+00:00,surveillance_mounted_20260629,933,640,480,26028,14cf5772c2ed4c91accddd31fd4c2fc00a6da0b9883e048c98354877fdf5548c,ok,0.45,742,40,41,27.0,41,2353,vga,8,2,2,0,0,0,0
capture_0888,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0888.jpg,2026-06-29T13:08:46+00:00,surveillance_mounted_20260629,934,640,480,26484,389150249836f30c3bf6aadaf4e4a24a09463d26137ba54b475b553ee110c8f8,ok,0.34,449,24,30,58.0,41,2387,vga,8,2,2,0,0,0,0
capture_0889,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0889.jpg,2026-06-29T13:09:03+00:00,surveillance_mounted_20260629,935,640,480,26024,1eb3852f354ff79523ee8b2def0fe5f61e339a2938707d81bab63c2048df4985,ok,0.42,449,25,30,58.0,41,2373,vga,8,2,2,0,0,0,0
capture_0890,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0890.jpg,2026-06-29T13:09:11+00:00,surveillance_mounted_20260629,936,640,480,26361,963c2c221a76410e28c9ebf6a83e923ef4aca930de23d7d3ed0e92acbe18e49a,ok,0.38,749,25,30,58.0,41,2382,vga,8,2,2,0,0,0,0
capture_0891,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0891.jpg,2026-06-29T13:09:23+00:00,surveillance_mounted_20260629,937,640,480,26054,30b2f27e561d01930b4a1e98296d83a96297d49062c1aa3bb580b40ea8fda1d5,ok,0.38,749,25,30,58.0,41,2379,vga,8,2,2,0,0,0,0
capture_0892,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0892.jpg,2026-06-29T13:09:35+00:00,surveillance_mounted_20260629,938,640,480,25994,4a4e065831831f35727a7a98dd44baf067f0903dbafe68b6965a01d2884e0ccb,ok,0.34,449,25,30,58.0,41,2391,vga,8,2,2,0,0,0,0
capture_0893,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0893.jpg,2026-06-29T13:09:48+00:00,surveillance_mounted_20260629,939,640,480,26069,91b078683e04b64b6c0ddbc5f55452e9cb098b9f00d839213523532d0b5ef220,ok,0.4,449,24,30,58.0,41,2376,vga,8,2,2,0,0,0,0
capture_0894,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0894.jpg,2026-06-29T13:10:00+00:00,surveillance_mounted_20260629,940,640,480,25952,d86b589d12d28336a7f045415e477974aa08a5d22b035b0db4bf9203d79d65e6,ok,0.31,449,25,31,58.0,41,2377,vga,8,2,2,0,0,0,0
capture_0895,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0895.jpg,2026-06-29T13:10:12+00:00,surveillance_mounted_20260629,941,640,480,25812,74cd16d422354ea2cb3c74affbdda90ef89ef92420d62446946e7f10ba7084c4,ok,0.43,5730,82,20,0.0,41,2363,vga,8,2,2,0,0,0,0
capture_0896,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0896.jpg,2026-06-29T13:10:25+00:00,surveillance_mounted_20260629,942,640,480,25794,ba90ed3602c80160cc9b8c9a0f10bce56169bc482fe4ff84ef8dd931be1c08f2,confidence_too_low,0.28,,,,,,2401,vga,8,2,2,0,0,0,0
capture_0897,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0897.jpg,2026-06-29T13:10:37+00:00,surveillance_mounted_20260629,943,640,480,26429,bd4b55c1739697ca609d10a23949c067099442a09b7f61b3a4aae626416dd8ed,ok,0.49,459,2,30,57.0,41,2379,vga,8,2,2,0,0,0,0
capture_0898,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0898.jpg,2026-06-29T13:10:49+00:00,surveillance_mounted_20260629,944,640,480,25828,31b0843da735f4b04c0124593a36f2e5a9be7433468d80d9278e86610c00350d,ok,0.32,439,1,36,58.0,41,2390,vga,8,2,2,0,0,0,0
capture_0899,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0899.jpg,2026-06-29T13:11:02+00:00,surveillance_mounted_20260629,945,640,480,25940,ec4306c40b9f6ce4b2f23cfe682d41f84988fb81be99a8ae5ce58c906c2f1d0b,ok,0.36,444,1,36,58.0,41,2392,vga,8,2,2,0,0,0,0
capture_0900,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0900.jpg,2026-06-29T13:11:14+00:00,surveillance_mounted_20260629,946,640,480,25900,138d0de9db9fdab13430d24872e565d8a8369ef730e93a97dbeb8a4d1194db40,ok,0.33,744,1,30,58.0,41,2375,vga,8,2,2,0,0,0,0
capture_0901,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0901.jpg,2026-06-29T13:11:27+00:00,surveillance_mounted_20260629,947,640,480,25888,e0dbda4d385c57a3ddbf560db99e4f974ad2f8d66612e45dedac2afe3b04e613,ok,0.38,2030,220,25,10.0,1,2378,vga,8,2,2,0,0,0,0
capture_0902,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0902.jpg,2026-06-29T13:11:39+00:00,surveillance_mounted_20260629,948,640,480,25858,42ef1ce12da390ff2c3219b15013acceada9fc022309387300237e88b17b5e9e,ok,0.32,444,4,36,57.0,41,2401,vga,8,2,2,0,0,0,0
capture_0903,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0903.jpg,2026-06-29T13:11:51+00:00,surveillance_mounted_20260629,949,640,480,25819,0d983c6fe2f705e45d69619291c628f89940f22c1fe4699d016f1ae349d9b92b,ok,0.37,444,1,36,58.0,41,2377,vga,8,2,2,0,0,0,0
capture_0904,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0904.jpg,2026-06-29T13:12:04+00:00,surveillance_mounted_20260629,950,640,480,25889,d8a25e3398474511762857cd30eeefae13d59e58785043678d58ad9e4d7d2ced,ok,0.35,444,4,31,57.0,41,2399,vga,8,2,2,0,0,0,0
capture_0905,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0905.jpg,2026-06-29T13:12:16+00:00,surveillance_mounted_20260629,951,640,480,26002,d00d9852af53b9ddb2bd495ad7458f1faeb160183e7d5d2598bfb1e27983ac30,ok,0.36,449,25,30,58.0,41,2363,vga,8,2,2,0,0,0,0
capture_0906,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0906.jpg,2026-06-29T13:12:29+00:00,surveillance_mounted_20260629,952,640,480,30571,58d1aeb4a103a2188769f08b528aa5fd5a9b987536f4afdb86f3b828573105a3,ok,0.44,449,25,30,58.0,41,2404,vga,8,2,2,0,0,0,0
capture_0907,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0907.jpg,2026-06-29T13:12:41+00:00,surveillance_mounted_20260629,953,640,480,26073,93e05d4eddb6b9a479099465d159e52a80af7beb7cb1dedf9a1122fd1c6aea5b,ok,0.4,449,25,30,57.0,41,2401,vga,8,2,2,0,0,0,0
capture_0908,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0908.jpg,2026-06-29T13:12:53+00:00,surveillance_mounted_20260629,954,640,480,26037,6827be28dd4739e5cc1136f1648909c6c14b08b9cd5526550169d57164fbf0f6,ok,0.35,449,25,30,28.0,41,2357,vga,8,2,2,0,0,0,0
capture_0909,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0909.jpg,2026-06-29T13:13:06+00:00,surveillance_mounted_20260629,955,640,480,26112,4f30b532df1d22410696f3ae42bd273c6a56deb76d54cc817ee229a651467c34,ok,0.34,449,25,0,28.0,41,2376,vga,8,2,2,0,0,0,0
capture_0910,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0910.jpg,2026-06-29T13:13:18+00:00,surveillance_mounted_20260629,956,640,480,25929,e04a6fcd460746aeaaae1f2c3016f2d91a8046549e737a426cc4a28ea3e3f96a,ok,0.44,449,25,30,57.0,41,2383,vga,8,2,2,0,0,0,0
capture_0911,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0911.jpg,2026-06-29T13:13:31+00:00,surveillance_mounted_20260629,957,640,480,26043,62f68e22471777e12c3bf9f127882d9667e2cc0646539e987bc698e109e1d46d,ok,0.36,449,25,30,57.0,41,2385,vga,8,2,2,0,0,0,0
capture_0912,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0912.jpg,2026-06-29T13:13:43+00:00,surveillance_mounted_20260629,958,640,480,26014,1e4a13e218106c30b485e4c2e76ef06572585e46c9cce50560a2ee40847bc35b,ok,0.36,449,25,30,57.0,41,2284,vga,8,2,2,0,0,0,0
capture_0913,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0913.jpg,2026-06-29T13:13:56+00:00,surveillance_mounted_20260629,959,640,480,26066,c5c145f4490da789e4ea1340783c33840c8a187e6a3cb2a3287a7b1b6c7a6f31,ok,0.39,449,25,30,57.0,41,2366,vga,8,2,2,0,0,0,0
capture_0914,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0914.jpg,2026-06-29T13:14:08+00:00,surveillance_mounted_20260629,960,640,480,26064,5bde29e581ee50a45618ac4b1011b22e4d056a08c5bd40ba6d5c9c8cded8ecfa,ok,0.36,449,25,30,58.0,41,2400,vga,8,2,2,0,0,0,0
capture_0915,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0915.jpg,2026-06-29T13:14:20+00:00,surveillance_mounted_20260629,961,640,480,26124,b7e0217d06c93de478cd988ab531bfd689bdb60f59ab68957e4fc4a917f5bdfd,ok,0.36,449,25,30,58.0,41,2407,vga,8,2,2,0,0,0,0
capture_0916,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0916.jpg,2026-06-29T13:14:33+00:00,surveillance_mounted_20260629,962,640,480,25942,2c5fc689cf7db4d0398d90a7e8d132acba55f34f9e57d0103b8bf1c7ca47d736,confidence_too_low,0.25,,,,,,2375,vga,8,2,2,0,0,0,0
capture_0917,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0917.jpg,2026-06-29T13:14:45+00:00,surveillance_mounted_20260629,963,640,480,26086,ebd72508fcedf533033ec8d5eb490cbfaa3f4f395b7581c41f543b0158430709,ok,0.38,749,25,31,58.0,41,2375,vga,8,2,2,0,0,0,0
capture_0918,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0918.jpg,2026-06-29T13:14:57+00:00,surveillance_mounted_20260629,964,640,480,26087,6d4abe2ba897b2cd0cb52b44b1f60469ad3fd2fc0fcdc07ddd72f26377834493,ok,0.39,449,25,30,58.0,41,2366,vga,8,2,2,0,0,0,0
capture_0919,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0919.jpg,2026-06-29T13:15:10+00:00,surveillance_mounted_20260629,965,640,480,28188,64e0dc7850e8dc439f922d271d02d673ab1f254e5e7923dd822c0cfc216be7a3,ok,0.3,742,40,40,27.0,41,2380,vga,8,2,2,0,0,0,0
capture_0920,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0920.jpg,2026-06-29T13:15:22+00:00,surveillance_mounted_20260629,966,640,480,25635,d586b209d4f802ddd8eb152edbf797c161dd843ef6856ac5342b7a61912489d3,ok,0.47,459,7,30,58.0,41,2385,vga,8,2,2,0,0,0,0
capture_0921,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0921.jpg,2026-06-29T13:15:35+00:00,surveillance_mounted_20260629,967,640,480,25800,02b9298b5795b3d12274391ebc7df7e4d8f9c87ddc61133f402881ab4fb24f1d,ok,0.4,459,1,30,27.0,41,2374,vga,8,2,2,0,0,0,0
capture_0922,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0922.jpg,2026-06-29T13:15:47+00:00,surveillance_mounted_20260629,968,640,480,25944,c185f1f3fc1af0345bf05b489c9155518de0d0352bb124d3ac31c5eff90a8d82,ok,0.41,449,0,30,57.0,41,2375,vga,8,2,2,0,0,0,0
capture_0923,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0923.jpg,2026-06-29T13:15:59+00:00,surveillance_mounted_20260629,969,640,480,25639,ce75fdc2419612f4026e9166272ad21ba28cd4c2980a9838514927bbf6e1e57b,ok,0.44,439,1,30,57.0,41,2381,vga,8,2,2,0,0,0,0
