sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,review_status,reviewer,reviewed_at_utc,proposal_model,prompt_version,source_proposals,consensus_status,consensus_reason,consensus_models,consensus_votes
capture_0184,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0184.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0185,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0185.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0186,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0186.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0187,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0187.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0188,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0188.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0189,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0189.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0190,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0190.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0191,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0191.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0192,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0192.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0193,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0193.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0194,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0194.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0195,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0195.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0196,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0196.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0197,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0197.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0198,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0198.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0199,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0199.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0200,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0200.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0201,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0201.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0202,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0202.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0203,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0203.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0204,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0204.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0205,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0205.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0206,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0206.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0207,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0207.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0208,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0208.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0209,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0209.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0210,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0210.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0211,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0211.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0212,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0212.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0213,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0213.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0214,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0214.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0215,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0215.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0216,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0216.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0217,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0217.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0218,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0218.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0219,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0219.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0220,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0220.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0221,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0221.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0222,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0222.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0223,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0223.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0224,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0224.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0225,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0225.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0226,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0226.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0227,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0227.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0228,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0228.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0229,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0229.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0230,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0230.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0231,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0231.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0232,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0232.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0233,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0233.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0234,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0234.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0235,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0235.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0236,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0236.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0237,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0237.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0238,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0238.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0239,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0239.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0240,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0240.jpg,21,12,450,13,36,true,train,auto_consensus,automated_consensus,auto-consensus,2026-07-21T20:11:18+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,promoted,single_model_temporal_plausible,qwen3-vl:4b,1
capture_0241,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0241.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0242,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0242.jpg,21,12,450,13,36,true,validation,auto_consensus,automated_consensus,auto-consensus,2026-07-21T20:11:18+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,promoted,single_model_temporal_plausible,qwen3-vl:4b,1
capture_0243,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0243.jpg,,,,,,false,validation,co2_ppm:560:neighbor_median=450;temperature_c:25:neighbor_median=21,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0244,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0244.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0245,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0245.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0246,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0246.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0247,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0247.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0248,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0248.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0249,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0249.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0250,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0250.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0251,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0251.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0252,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0252.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0253,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0253.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0254,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0254.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0255,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0255.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0256,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0256.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0257,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0257.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0258,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0258.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0259,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0259.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0260,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0260.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0261,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0261.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0262,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0262.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0263,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0263.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0264,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0264.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0265,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0265.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0266,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0266.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0267,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0267.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0268,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0268.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0269,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0269.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0270,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0270.jpg,,,,,,false,validation,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0271,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0271.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0272,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0272.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0273,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0273.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0274,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0274.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0275,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0275.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
