sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,proposal_status,model,prompt_version,labeled_at_utc,attempts,duration_seconds,review_decision,corrected_co2_ppm,corrected_hcho_raw,corrected_tvoc_raw,corrected_temperature_c,corrected_humidity_percent,reviewer,reviewed_at_utc,quality_reasons,temporal_flags
capture_0208,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0208.jpg,2,1,0,11,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:16:44+00:00,1,2.8,pending,,,,,,,,,
capture_0209,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0209.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:05:20+00:00,1,1.9,pending,,,,,,,,,
capture_0210,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0210.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:09:02+00:00,1,2.3,pending,,,,,,,,,
capture_0211,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0211.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:10:21+00:00,1,2.5,pending,,,,,,,,,
capture_0212,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0212.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:33+00:00,1,1.9,pending,,,,,,,,,
capture_0213,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0213.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:14:37+00:00,1,2.5,pending,,,,,,,,,
capture_0214,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0214.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:14:33+00:00,1,2.4,pending,,,,,,,,,
capture_0215,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0215.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:10:04+00:00,1,2.5,pending,,,,,,,,,
capture_0216,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0216.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:11:11+00:00,1,2.6,pending,,,,,,,,,
capture_0217,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0217.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:10:00+00:00,1,2.2,pending,,,,,,,,,
capture_0218,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0218.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:12:37+00:00,1,2.6,pending,,,,,,,,,
capture_0219,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0219.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:16:15+00:00,1,2.6,pending,,,,,,,,,
capture_0220,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0220.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:11:07+00:00,1,2.6,pending,,,,,,,,,
capture_0221,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0221.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:15:24+00:00,1,2.6,pending,,,,,,,,,
capture_0222,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0222.jpg,2,12,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:42+00:00,1,2.0,pending,,,,,,,,,
capture_0223,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0223.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:15:05+00:00,1,2.6,pending,,,,,,,,,
capture_0224,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0224.jpg,2,1,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:48+00:00,1,2.3,pending,,,,,,,,,
capture_0225,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0225.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:39+00:00,1,2.0,pending,,,,,,,,,
capture_0226,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0226.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:21:01+00:00,1,2.6,pending,,,,,,,,,
capture_0227,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0227.jpg,2,12,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:13:50+00:00,1,2.6,pending,,,,,,,,,
capture_0228,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0228.jpg,2,1,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:11:21+00:00,1,2.4,pending,,,,,,,,,
capture_0229,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0229.jpg,21,12,46,11,13,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:14:40+00:00,1,2.8,pending,,,,,,,,,
capture_0230,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0230.jpg,24,12,46,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:09:22+00:00,1,2.6,pending,,,,,,,,,
capture_0231,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0231.jpg,2,0,46,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:09:06+00:00,1,2.4,pending,,,,,,,,,
capture_0232,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0232.jpg,21,12,46,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:10:53+00:00,1,2.6,pending,,,,,,,,,
capture_0233,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0233.jpg,2,1,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:05:58+00:00,1,1.9,pending,,,,,,,,,
capture_0234,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0234.jpg,2,1,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:17:50+00:00,1,2.6,pending,,,,,,,,,
capture_0235,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0235.jpg,2,12,46,11,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:09:26+00:00,1,2.6,pending,,,,,,,,,
capture_0236,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0236.jpg,24,11,46,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:18:36+00:00,1,2.8,pending,,,,,,,,,
capture_0237,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0237.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:27+00:00,1,2.0,pending,,,,,,,,,
capture_0238,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0238.jpg,21,11,46,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:19:37+00:00,1,2.7,pending,,,,,,,,,
capture_0239,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0239.jpg,2,1,46,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:17:58+00:00,1,2.8,pending,,,,,,,,,
capture_0240,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0240.jpg,21,12,450,13,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:18:46+00:00,1,2.7,pending,,,,,,,,,
capture_0241,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0241.jpg,21,0,450,13,36,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:42+00:00,1,2.2,pending,,,,,,,,,
capture_0242,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0242.jpg,21,12,450,13,36,true,validation,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:08:52+00:00,1,2.3,pending,,,,,,,,,
capture_0243,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0243.jpg,25,12,560,13,36,true,validation,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:15:13+00:00,1,2.9,pending,,,,,,,,,co2_ppm:560:neighbor_median=450;temperature_c:25:neighbor_median=21
capture_0244,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0244.jpg,2,0,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:09:57+00:00,1,2.3,pending,,,,,,,,,
capture_0245,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0245.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:20:02+00:00,1,2.6,pending,,,,,,,,,
capture_0246,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0246.jpg,24,0,450,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:17:28+00:00,1,2.7,pending,,,,,,,,,
capture_0247,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0247.jpg,2,0,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:16:40+00:00,1,2.8,pending,,,,,,,,,
capture_0248,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0248.jpg,0,0,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:05:40+00:00,1,1.9,pending,,,,,,,,,
capture_0249,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0249.jpg,2,0,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:18:01+00:00,1,2.7,pending,,,,,,,,,
capture_0250,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0250.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:15:42+00:00,1,2.6,pending,,,,,,,,,
capture_0251,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0251.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:01+00:00,1,1.9,pending,,,,,,,,,
capture_0252,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0252.jpg,2,0,312,9,36,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:15+00:00,1,1.6,pending,,,,,,,,,
capture_0253,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0253.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:19:23+00:00,1,2.5,pending,,,,,,,,,
capture_0254,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0254.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:09:19+00:00,1,2.5,pending,,,,,,,,,
capture_0255,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0255.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:20:28+00:00,1,2.6,pending,,,,,,,,,
capture_0256,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0256.jpg,2,12,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:11:14+00:00,1,2.4,pending,,,,,,,,,
capture_0257,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0257.jpg,21,2,445,6,36,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:05:34+00:00,1,1.6,pending,,,,,,,,,
capture_0258,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0258.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:12+00:00,1,2.0,pending,,,,,,,,,
capture_0259,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0259.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:09+00:00,1,2.0,pending,,,,,,,,,
capture_0260,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0260.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:16:18+00:00,1,2.6,pending,,,,,,,,,
capture_0261,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0261.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:09:12+00:00,1,2.3,pending,,,,,,,,,
capture_0262,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0262.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:13:09+00:00,1,2.6,pending,,,,,,,,,
capture_0263,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0263.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:11:53+00:00,1,2.6,pending,,,,,,,,,
capture_0264,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0264.jpg,2,12,0,13,36,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:08:19+00:00,1,2.2,pending,,,,,,,,,
capture_0265,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0265.jpg,2,1,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:03+00:00,1,2.0,pending,,,,,,,,,
capture_0266,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0266.jpg,2,0,0,13,36,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:05:49+00:00,1,2.0,pending,,,,,,,,,
capture_0267,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0267.jpg,2,0,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:18:54+00:00,1,2.6,pending,,,,,,,,,
capture_0268,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0268.jpg,2,12,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:51+00:00,1,2.0,pending,,,,,,,,,
capture_0269,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0269.jpg,2,0,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:05:14+00:00,1,1.9,pending,,,,,,,,,
capture_0270,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0270.jpg,2,0,0,0,0,false,validation,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:17:46+00:00,1,2.7,pending,,,,,,,,,
capture_0271,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0271.jpg,2,12,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:18+00:00,1,1.9,pending,,,,,,,,,
capture_0272,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0272.jpg,2,0,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:21:41+00:00,1,2.7,pending,,,,,,,,,
capture_0273,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0273.jpg,20,0,312,0,36,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:14:26+00:00,1,2.7,pending,,,,,,,,,
capture_0274,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0274.jpg,2,0,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:15:57+00:00,1,2.5,pending,,,,,,,,,
capture_0275,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0275.jpg,2,0,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:14:00+00:00,1,2.6,pending,,,,,,,,,
capture_0276,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0276.jpg,2,2,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:11:50+00:00,1,2.5,pending,,,,,,,,,
capture_0277,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0277.jpg,2,0,240,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:17:21+00:00,1,2.6,pending,,,,,,,,,
capture_0278,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0278.jpg,2,12,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:21:45+00:00,1,2.6,pending,,,,,,,,,
capture_0279,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0279.jpg,2,2,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:11:18+00:00,1,2.5,pending,,,,,,,,,
capture_0280,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0280.jpg,2,0,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:11:39+00:00,1,2.6,pending,,,,,,,,,
capture_0281,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0281.jpg,2,0,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:05:55+00:00,1,1.9,pending,,,,,,,,,
capture_0282,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0282.jpg,2,0,8200,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:19:59+00:00,1,2.6,pending,,,,,,,,,
capture_0283,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0283.jpg,2,0,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:20:35+00:00,1,2.7,pending,,,,,,,,,
capture_0284,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0284.jpg,2,0,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:13:53+00:00,1,2.4,pending,,,,,,,,,
capture_0285,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0285.jpg,2,0,8200,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:09:30+00:00,1,2.5,pending,,,,,,,,,
capture_0286,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0286.jpg,2,0,8200,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:09:37+00:00,1,2.4,pending,,,,,,,,,
capture_0287,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0287.jpg,2,0,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:18:32+00:00,1,2.4,pending,,,,,,,,,
capture_0288,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0288.jpg,2,0,8200,2,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:19:41+00:00,1,2.6,pending,,,,,,,,,
capture_0289,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0289.jpg,2,0,46,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:11:28+00:00,1,2.5,pending,,,,,,,,,
capture_0290,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0290.jpg,2,0,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:26+00:00,1,2.0,pending,,,,,,,,,
capture_0291,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0291.jpg,2,0,8200,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:15:09+00:00,1,2.8,pending,,,,,,,,,
capture_0292,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0292.jpg,2,0,8200,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:05:02+00:00,1,1.9,pending,,,,,,,,,
capture_0293,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0293.jpg,2,12,0,0,0,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:14:04+00:00,1,2.6,pending,,,,,,,,,
capture_0294,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0294.jpg,2,1,0,13,36,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:12:59+00:00,1,2.6,pending,,,,,,,,,
capture_0295,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0295.jpg,2,1,0,13,36,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:21:15+00:00,1,2.6,pending,,,,,,,,,
capture_0296,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0296.jpg,2,12,8200,11,0,true,test,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:19:48+00:00,1,2.7,pending,,,,,,,,,co2_ppm:8200:neighbor_median=450;tvoc_raw:0:neighbor_median=36;temperature_c:2:neighbor_median=21
capture_0297,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0297.jpg,2,1,0,13,36,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:04:53+00:00,1,1.9,pending,,,,,,,,,
capture_0298,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0298.jpg,-1,-1,-1,-1,-1,false,test,ollama_network_error: Ollama HTTP 500: Internal Server Error,error,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:18:29+00:00,2,0.3,pending,,,,,,,,,
capture_0299,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0299.jpg,20,0,0,13,36,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:15:20+00:00,1,2.7,pending,,,,,,,,,
capture_0300,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0300.jpg,2,1,0,13,36,false,test,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:15:28+00:00,1,2.6,pending,,,,,,,,,
