sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,proposal_status,model,prompt_version,labeled_at_utc,attempts,duration_seconds
capture_0729,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0729.jpg,28,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:32:14+00:00,1,4.3
capture_0731,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0731.jpg,28,45,662,3,92,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:26:48+00:00,1,16.0
capture_0734,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0734.jpg,28,45,662,3,42,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:23:03+00:00,1,16.0
capture_0737,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0737.jpg,28,45,662,3,92,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:35:47+00:00,1,4.3
capture_0740,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0740.jpg,28,45,662,3,92,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:49:30+00:00,1,4.3
capture_0743,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0743.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:50:53+00:00,1,4.3
capture_0746,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0746.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:07:45+00:00,1,4.3
capture_0749,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0749.jpg,27,45,662,3,92,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:15:46+00:00,1,16.0
capture_0752,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0752.jpg,27,45,662,3,92,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:06:26+00:00,1,4.3
capture_0755,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0755.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:06:12+00:00,1,4.3
capture_0758,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0758.jpg,27,45,662,3,90,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:35:22+00:00,1,4.3
capture_0761,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0761.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:46:23+00:00,1,16.4
capture_0764,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0764.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:27:21+00:00,1,16.0
capture_0767,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0767.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:09:52+00:00,1,4.3
capture_0770,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0770.jpg,27,45,662,3,90,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:01:36+00:00,1,4.3
capture_0773,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0773.jpg,27,45,662,3,92,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:54:15+00:00,1,4.2
capture_0776,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0776.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:17:23+00:00,1,16.0
capture_0779,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0779.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:16:51+00:00,1,16.1
capture_0782,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0782.jpg,27,45,662,3,92,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:53:13+00:00,1,4.3
capture_0785,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0785.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:32:31+00:00,1,4.2
capture_0788,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0788.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:08:16+00:00,1,4.3
capture_0791,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0791.jpg,27,45,662,3,90,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:54:41+00:00,1,4.3
capture_0794,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0794.jpg,27,45,662,3,92,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:02:11+00:00,1,4.3
capture_0797,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0797.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:42:32+00:00,1,16.4
capture_0800,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0800.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:58:42+00:00,1,4.2
capture_0803,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0803.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:38:07+00:00,1,4.3
capture_0806,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0806.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:58:55+00:00,1,4.3
capture_0809,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0809.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:51:11+00:00,1,4.3
capture_0812,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0812.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:30:51+00:00,1,16.0
capture_0815,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0815.jpg,27,45,662,3,90,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:53:44+00:00,1,4.3
capture_0818,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0818.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:00:09+00:00,1,4.3
capture_0821,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0821.jpg,27,45,662,34,89,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:08:07+00:00,1,4.3
capture_0824,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0824.jpg,27,45,657,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:57:14+00:00,1,4.3
capture_0827,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0827.jpg,27,45,657,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:02:37+00:00,1,4.3
capture_0829,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0829.jpg,27,45,657,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:44:44+00:00,1,16.4
capture_0832,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0832.jpg,27,45,657,3,89,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:40:19+00:00,1,16.4
capture_0835,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0835.jpg,27,45,40,3,6,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:07:23+00:00,1,4.2
capture_0838,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0838.jpg,27,45,629,34,84,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:20:21+00:00,1,16.2
capture_0841,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0841.jpg,27,45,640,3,8,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:52:03+00:00,1,4.3
capture_0844,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0844.jpg,27,45,624,0,8,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:22:14+00:00,1,15.8
capture_0847,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0847.jpg,27,45,65,3,90,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:14:42+00:00,1,16.1
capture_0850,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0850.jpg,27,45,635,0,8,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:54:37+00:00,1,4.2
capture_0853,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0853.jpg,27,45,46,30,8,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:03:21+00:00,1,4.3
capture_0856,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0856.jpg,27,45,64,30,8,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:59:38+00:00,1,4.3
capture_0859,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0859.jpg,27,45,46,0,8,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:09:17+00:00,1,4.2
capture_0862,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0862.jpg,27,45,635,0,8,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:17:07+00:00,1,15.8
capture_0865,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0865.jpg,27,45,40,3,6,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:11:15+00:00,1,4.2
capture_0868,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0868.jpg,27,49,6,0,8,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:14:09+00:00,1,15.5
capture_0871,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0871.jpg,27,45,629,0,8,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:37:45+00:00,1,4.3
capture_0874,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0874.jpg,27,45,629,34,8,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:17:55+00:00,1,16.0
capture_0877,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0877.jpg,27,45,624,0,8,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:33:54+00:00,1,4.2
capture_0880,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0880.jpg,27,45,657,3,90,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:06:35+00:00,1,4.3
capture_0883,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0883.jpg,27,45,65,3,8,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:06:39+00:00,1,4.2
capture_0886,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0886.jpg,27,45,46,3,86,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:38:16+00:00,1,4.3
capture_0889,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0889.jpg,27,45,657,3,89,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:54:02+00:00,1,4.3
capture_0892,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0892.jpg,27,45,657,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:26:00+00:00,1,16.0
capture_0895,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0895.jpg,27,45,657,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:21:42+00:00,1,16.0
capture_0898,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0898.jpg,27,45,662,3,90,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:50:27+00:00,1,4.3
capture_0901,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0901.jpg,27,45,662,3,40,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:07:27+00:00,1,4.3
capture_0904,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0904.jpg,27,45,662,3,92,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:33:59+00:00,1,4.3
capture_0907,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0907.jpg,27,45,657,32,89,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:56:35+00:00,1,4.3
capture_0910,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0910.jpg,27,45,657,3,89,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:32:40+00:00,1,4.3
capture_0913,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0913.jpg,27,45,65,3,40,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:35:52+00:00,1,4.2
capture_0916,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0916.jpg,27,45,657,3,89,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:51:06+00:00,1,4.3
capture_0919,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0919.jpg,27,45,662,3,90,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:35:21+00:00,1,4.3
capture_0922,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0922.jpg,27,45,65,0,84,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:56:30+00:00,1,4.2
capture_0925,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0925.jpg,27,45,657,34,89,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:35:03+00:00,1,6.7
capture_0928,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0928.jpg,27,45,65,3,40,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:09:13+00:00,1,4.2
capture_0931,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0931.jpg,27,45,65,3,90,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:55:25+00:00,1,4.3
capture_0934,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0934.jpg,27,45,40,36,57,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:53:35+00:00,1,4.3
capture_0937,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0937.jpg,27,45,635,0,48,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:57:41+00:00,1,4.3
capture_0939,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0939.jpg,27,45,6,0,0,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:38:23+00:00,1,7.1
capture_0942,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0942.jpg,27,45,629,34,72,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:18:12+00:00,1,16.2
capture_0945,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0945.jpg,27,45,624,0,38,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:00:40+00:00,1,4.3
capture_0948,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0948.jpg,27,45,635,0,8,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:58:20+00:00,1,4.2
capture_0951,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0951.jpg,27,45,635,0,8,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:09:43+00:00,1,4.2
capture_0954,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0954.jpg,27,45,6,0,45,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:32:27+00:00,1,4.2
capture_0957,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0957.jpg,27,45,607,34,58,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:03:56+00:00,1,4.3
capture_0960,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0960.jpg,27,45,6,0,5,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:42:48+00:00,1,15.9
capture_0963,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0963.jpg,27,45,6,0,0,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:02:07+00:00,1,4.2
capture_0966,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0966.jpg,27,45,46,3,8,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:41:09+00:00,1,16.0
capture_0969,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0969.jpg,27,45,635,0,84,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:43:54+00:00,1,16.4
capture_0972,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0972.jpg,27,45,629,0,84,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:34:25+00:00,1,4.3
capture_0975,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0975.jpg,27,45,607,34,38,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:50:40+00:00,1,4.3
capture_0978,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0978.jpg,27,45,6,0,0,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:36:13+00:00,1,4.1
capture_0981,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0981.jpg,27,45,607,22,53,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:53:18+00:00,1,4.3
capture_0984,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0984.jpg,27,45,635,0,47,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:24:23+00:00,1,16.0
capture_0987,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0987.jpg,27,45,624,0,5,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:54:24+00:00,1,4.3
capture_0990,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0990.jpg,27,45,6,3,57,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:50:44+00:00,1,4.2
capture_0993,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0993.jpg,27,45,607,34,58,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:05:37+00:00,1,4.3
capture_0996,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0996.jpg,27,45,602,22,5,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:06:43+00:00,1,4.3
capture_0999,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0999.jpg,27,45,607,34,57,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:21:26+00:00,1,16.2
capture_1002,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1002.jpg,27,45,59,0,36,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:35:35+00:00,1,4.3
capture_1005,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1005.jpg,27,45,602,3,45,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:51:24+00:00,1,4.3
capture_1008,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1008.jpg,27,45,602,20,53,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:41:25+00:00,1,16.7
capture_1011,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1011.jpg,27,45,580,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:16:35+00:00,1,16.0
capture_1014,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1014.jpg,27,45,585,0,46,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:49:08+00:00,1,15.6
capture_1017,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1017.jpg,27,45,585,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:31:39+00:00,1,4.4
capture_1020,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1020.jpg,27,45,580,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:05:59+00:00,1,4.3
capture_1023,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1023.jpg,27,45,585,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:05:33+00:00,1,4.3
capture_1025,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1025.jpg,27,45,585,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:11:59+00:00,1,16.5
capture_1028,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1028.jpg,27,45,585,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:37:23+00:00,1,4.3
capture_1031,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1031.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:07:18+00:00,1,4.2
capture_1034,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1034.jpg,27,45,580,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:59:56+00:00,1,4.3
capture_1037,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1037.jpg,27,45,59,0,3,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:52:56+00:00,1,4.2
capture_1040,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1040.jpg,27,45,59,8,36,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:56:48+00:00,1,4.2
capture_1043,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1043.jpg,27,45,580,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:47:46+00:00,1,16.4
capture_1046,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1046.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:04:45+00:00,1,4.3
capture_1049,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1049.jpg,27,45,580,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:50:57+00:00,1,4.3
capture_1052,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1052.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:14:25+00:00,1,16.0
capture_1055,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1055.jpg,27,45,580,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:34:21+00:00,1,4.3
capture_1058,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1058.jpg,27,45,580,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:44:27+00:00,1,16.4
capture_1061,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1061.jpg,27,45,574,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:51:50+00:00,1,4.3
capture_1064,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1064.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:53:00+00:00,1,4.3
capture_1067,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1067.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:21:09+00:00,1,16.0
capture_1070,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1070.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:01:32+00:00,1,4.3
capture_1073,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1073.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:59:03+00:00,1,4.3
capture_1076,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1076.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:27:53+00:00,1,16.0
capture_1079,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1079.jpg,27,45,574,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:35:09+00:00,1,4.3
capture_1082,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1082.jpg,27,45,580,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:52:52+00:00,1,4.3
