sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,proposal_status,model,prompt_version,labeled_at_utc,attempts,duration_seconds
capture_0693,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0693.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:53:02+00:00,1,3.0
capture_0696,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0696.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:28:30+00:00,1,10.0
capture_0699,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0699.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:31:40+00:00,1,2.1
capture_0702,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0702.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:58:07+00:00,1,3.1
capture_0705,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0705.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:02:33+00:00,1,9.8
capture_0708,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0708.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:56:21+00:00,1,3.1
capture_0711,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0711.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:54+00:00,1,3.1
capture_0714,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0714.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:17:55+00:00,1,9.8
capture_0717,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0717.jpg,23,55,662,3,36,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:31:05+00:00,1,2.1
capture_0720,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0720.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:57:45+00:00,1,3.1
capture_0723,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0723.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:19:45+00:00,1,9.8
capture_0726,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0726.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:57:14+00:00,1,3.1
capture_0729,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0729.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:01:25+00:00,1,9.8
capture_0731,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0731.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:28:40+00:00,1,9.9
capture_0734,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0734.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:49:52+00:00,1,3.1
capture_0737,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0737.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:51:28+00:00,1,3.1
capture_0740,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0740.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:51:03+00:00,1,3.1
capture_0743,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0743.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:14:19+00:00,1,9.8
capture_0746,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0746.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,,,,,,
capture_0749,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0749.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:00:55+00:00,1,10.0
capture_0752,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0752.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:06+00:00,1,3.1
capture_0755,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0755.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:22:52+00:00,1,10.0
capture_0758,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0758.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:46:22+00:00,1,2.0
capture_0761,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0761.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:08:46+00:00,1,9.8
capture_0764,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0764.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:15:27+00:00,1,9.9
capture_0767,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0767.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:09:06+00:00,1,9.8
capture_0770,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0770.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,,,,,,
capture_0773,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0773.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,,,,,,
capture_0776,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0776.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:53:49+00:00,1,3.1
capture_0779,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0779.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:51:24+00:00,1,3.1
capture_0782,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0782.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:28+00:00,1,3.1
capture_0785,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0785.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:55:50+00:00,1,3.1
capture_0788,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0788.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:52:05+00:00,1,3.1
capture_0791,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0791.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:31:21+00:00,1,2.0
capture_0794,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0794.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:50:50+00:00,1,3.1
capture_0797,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0797.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:25:41+00:00,1,9.9
capture_0800,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0800.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:46:30+00:00,1,2.1
capture_0803,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0803.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:57:36+00:00,1,3.1
capture_0806,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0806.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:47:54+00:00,1,3.1
capture_0809,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0809.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:49:36+00:00,1,3.1
capture_0812,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0812.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:57:23+00:00,1,3.1
capture_0815,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0815.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:32:03+00:00,1,2.8
capture_0818,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0818.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:13:40+00:00,1,9.8
capture_0821,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0821.jpg,27,45,662,32,88,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:07+00:00,1,3.1
capture_0824,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0824.jpg,27,45,657,32,86,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:49:05+00:00,1,3.1
capture_0827,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0827.jpg,27,45,657,32,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:24:51+00:00,1,9.8
capture_0829,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0829.jpg,27,45,657,32,86,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:46:20+00:00,1,2.0
capture_0832,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0832.jpg,27,45,657,3,89,true,train,timed_daylight_usb ollama_ocr,,,,,,
capture_0835,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0835.jpg,27,45,640,3,84,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:00:22+00:00,1,3.1
capture_0838,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0838.jpg,27,45,629,26,84,true,train,timed_daylight_usb ollama_ocr,,,,,,
capture_0841,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0841.jpg,27,45,640,29,84,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:03:03+00:00,1,9.8
capture_0844,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0844.jpg,27,45,624,27,78,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:57:54+00:00,1,3.1
capture_0847,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0847.jpg,27,45,651,32,89,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:05:10+00:00,1,9.8
capture_0850,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0850.jpg,27,45,635,29,0,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:55:16+00:00,1,3.1
capture_0853,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0853.jpg,27,45,646,30,0,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:22+00:00,1,3.1
capture_0856,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0856.jpg,27,45,646,30,8,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:47:48+00:00,1,3.0
capture_0859,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0859.jpg,27,45,646,29,78,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:02:53+00:00,1,9.8
capture_0862,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0862.jpg,27,45,635,28,78,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:51+00:00,1,3.1
capture_0865,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0865.jpg,27,45,640,27,78,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:02:24+00:00,1,9.8
capture_0868,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0868.jpg,27,45,618,24,54,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:52:16+00:00,1,2.5
capture_0871,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0871.jpg,27,45,629,28,18,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-28T23:41:13+00:00,1,2.0
capture_0874,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0874.jpg,27,45,629,28,78,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:53:27+00:00,1,3.1
capture_0877,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0877.jpg,27,45,624,27,78,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:46:39+00:00,1,2.1
capture_0880,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0880.jpg,27,45,657,32,89,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:14:49+00:00,1,9.8
capture_0883,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0883.jpg,27,45,651,32,86,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:49:46+00:00,1,3.1
capture_0886,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0886.jpg,27,45,646,3,86,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:20:54+00:00,1,9.7
capture_0889,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0889.jpg,27,45,657,32,89,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:49:30+00:00,1,3.1
capture_0892,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0892.jpg,27,45,657,33,86,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:47:35+00:00,1,3.1
capture_0895,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0895.jpg,27,45,657,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:59:57+00:00,1,3.1
capture_0898,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0898.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:06:09+00:00,1,9.8
capture_0901,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0901.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:02:43+00:00,1,9.8
capture_0904,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0904.jpg,27,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:31+00:00,1,3.1
capture_0907,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0907.jpg,27,45,657,32,89,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:47:20+00:00,1,3.1
capture_0910,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0910.jpg,27,45,657,3,88,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:27:50+00:00,1,9.7
capture_0913,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0913.jpg,27,45,651,32,86,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:00+00:00,1,3.1
capture_0916,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0916.jpg,27,45,657,3,89,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:34+00:00,1,3.0
capture_0919,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0919.jpg,27,45,662,32,88,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:11:52+00:00,1,9.8
capture_0922,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0922.jpg,27,45,651,30,84,true,train,timed_daylight_usb ollama_ocr,,,,,,
capture_0925,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0925.jpg,27,45,657,32,89,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:28:10+00:00,1,10.0
capture_0928,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0928.jpg,27,45,651,3,86,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:49:02+00:00,1,3.1
capture_0931,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0931.jpg,27,45,651,32,89,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:49:55+00:00,1,3.1
capture_0934,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0934.jpg,27,45,640,28,8,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:13:30+00:00,1,9.7
capture_0937,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0937.jpg,27,45,635,29,84,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:15+00:00,1,3.1
capture_0939,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0939.jpg,27,45,618,25,72,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:03:22+00:00,1,9.8
capture_0942,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0942.jpg,27,45,629,27,72,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:18:55+00:00,1,10.0
capture_0945,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0945.jpg,27,45,624,26,70,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:47:57+00:00,1,3.1
capture_0948,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0948.jpg,27,45,635,28,78,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:56:02+00:00,1,3.1
capture_0951,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0951.jpg,27,45,635,28,78,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:55:46+00:00,1,3.1
capture_0954,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0954.jpg,27,45,618,23,64,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:46:35+00:00,1,2.1
capture_0957,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0957.jpg,27,45,607,25,67,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:05:20+00:00,1,9.8
capture_0960,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0960.jpg,27,45,618,25,67,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:08:07+00:00,1,9.8
capture_0963,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0963.jpg,27,45,618,25,72,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:55:25+00:00,1,3.1
capture_0966,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0966.jpg,27,45,646,3,78,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:55+00:00,1,3.1
capture_0969,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0969.jpg,27,45,635,30,84,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:26:20+00:00,1,9.9
capture_0972,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0972.jpg,27,45,629,28,84,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:18+00:00,1,3.1
capture_0975,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0975.jpg,27,45,607,24,70,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:01+00:00,1,3.1
capture_0978,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0978.jpg,27,45,618,26,75,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:57:07+00:00,1,3.1
capture_0981,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0981.jpg,27,45,607,22,36,true,train,timed_daylight_usb ollama_ocr,,,,,,
capture_0984,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0984.jpg,27,45,635,23,67,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:47:29+00:00,1,3.1
capture_0987,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0987.jpg,27,45,624,26,75,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:07:18+00:00,1,9.8
capture_0990,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0990.jpg,27,45,613,24,67,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:59:38+00:00,1,3.1
capture_0993,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0993.jpg,27,45,607,23,64,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:03:32+00:00,1,9.8
capture_0996,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0996.jpg,27,45,602,22,6,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:53:15+00:00,1,3.0
capture_0999,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0999.jpg,27,45,607,24,67,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:12:51+00:00,1,9.8
capture_1002,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1002.jpg,27,45,591,20,58,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:07:57+00:00,1,9.8
capture_1005,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1005.jpg,27,45,602,23,70,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:57:26+00:00,1,3.1
capture_1008,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1008.jpg,27,45,602,20,53,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:58:55+00:00,1,3.1
capture_1011,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1011.jpg,27,45,580,8,50,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:25:51+00:00,1,9.7
capture_1014,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1014.jpg,27,45,585,9,56,true,train,timed_daylight_usb ollama_ocr,,,,,,
capture_1017,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1017.jpg,27,45,585,8,53,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:15:47+00:00,1,9.7
capture_1020,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1020.jpg,27,45,580,8,50,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:47:11+00:00,1,3.1
capture_1023,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1023.jpg,27,45,585,9,53,true,train,timed_daylight_usb ollama_ocr,,,,,,
capture_1025,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1025.jpg,27,45,585,9,53,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:09:35+00:00,1,9.7
capture_1028,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1028.jpg,27,45,585,9,53,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:53:46+00:00,1,3.1
capture_1031,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1031.jpg,27,45,574,17,47,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:59:16+00:00,1,3.1
