sample_id,image_path,lighting_label,framesize,quality,brightness,contrast,saturation,aec,agc,awb,serial_status,bytes,width,height,captured_at_utc,display_text,notes
capture_0851,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0851.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25445,640,480,2026-06-27T10:57:38Z,,periodic_cache_unchanged
capture_0852,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0852.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25445,640,480,2026-06-27T10:57:42Z,,periodic_cache_unchanged
capture_0853,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0853.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25613,640,480,2026-06-27T10:57:46Z,,serial_periodic_cache
capture_0854,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0854.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25613,640,480,2026-06-27T10:57:50Z,,periodic_cache_unchanged
capture_0855,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0855.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25613,640,480,2026-06-27T10:57:54Z,,periodic_cache_unchanged
capture_0856,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0856.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25366,640,480,2026-06-27T10:57:58Z,,serial_periodic_cache
capture_0857,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0857.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25366,640,480,2026-06-27T10:58:03Z,,periodic_cache_unchanged
capture_0858,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0858.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25366,640,480,2026-06-27T10:58:07Z,,periodic_cache_unchanged
capture_0859,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0859.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25267,640,480,2026-06-27T10:58:11Z,,serial_periodic_cache
capture_0860,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0860.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25267,640,480,2026-06-27T10:58:15Z,,periodic_cache_unchanged
capture_0861,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0861.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25267,640,480,2026-06-27T10:58:19Z,,periodic_cache_unchanged
capture_0862,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0862.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,26006,640,480,2026-06-27T10:58:23Z,,serial_periodic_cache
capture_0863,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0863.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,26006,640,480,2026-06-27T10:58:28Z,,periodic_cache_unchanged
capture_0864,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0864.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,26006,640,480,2026-06-27T10:58:32Z,,periodic_cache_unchanged
capture_0865,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0865.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,27064,640,480,2026-06-27T10:58:37Z,,serial_periodic_cache
capture_0866,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0866.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,27064,640,480,2026-06-27T10:58:41Z,,periodic_cache_unchanged
capture_0867,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0867.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,27064,640,480,2026-06-27T10:58:45Z,,periodic_cache_unchanged
capture_0868,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0868.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25195,640,480,2026-06-27T10:58:50Z,,serial_periodic_cache
capture_0869,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0869.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25195,640,480,2026-06-27T10:58:54Z,,periodic_cache_unchanged
capture_0870,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0870.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25195,640,480,2026-06-27T10:58:58Z,,periodic_cache_unchanged
capture_0871,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0871.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25449,640,480,2026-06-27T10:59:02Z,,serial_periodic_cache
capture_0872,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0872.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25449,640,480,2026-06-27T10:59:06Z,,periodic_cache_unchanged
capture_0873,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0873.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25449,640,480,2026-06-27T10:59:10Z,,periodic_cache_unchanged
capture_0874,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0874.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25422,640,480,2026-06-27T10:59:14Z,,serial_periodic_cache
capture_0875,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0875.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25422,640,480,2026-06-27T10:59:18Z,,periodic_cache_unchanged
capture_0876,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0876.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25422,640,480,2026-06-27T10:59:23Z,,periodic_cache_unchanged
capture_0877,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0877.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25362,640,480,2026-06-27T10:59:27Z,,serial_periodic_cache
capture_0878,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0878.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25362,640,480,2026-06-27T10:59:31Z,,periodic_cache_unchanged
capture_0879,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0879.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25362,640,480,2026-06-27T10:59:35Z,,periodic_cache_unchanged
capture_0880,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0880.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25795,640,480,2026-06-27T10:59:39Z,,serial_periodic_cache
capture_0881,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0881.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25795,640,480,2026-06-27T10:59:43Z,,periodic_cache_unchanged
capture_0882,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0882.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25795,640,480,2026-06-27T10:59:47Z,,periodic_cache_unchanged
capture_0883,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0883.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25344,640,480,2026-06-27T10:59:52Z,,serial_periodic_cache
capture_0884,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0884.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25344,640,480,2026-06-27T10:59:56Z,,periodic_cache_unchanged
capture_0885,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0885.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25344,640,480,2026-06-27T11:00:00Z,,periodic_cache_unchanged
capture_0886,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0886.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25470,640,480,2026-06-27T11:00:05Z,,serial_periodic_cache
capture_0887,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0887.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25470,640,480,2026-06-27T11:00:09Z,,periodic_cache_unchanged
capture_0888,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0888.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25470,640,480,2026-06-27T11:00:13Z,,periodic_cache_unchanged
capture_0889,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0889.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25424,640,480,2026-06-27T11:00:17Z,,serial_periodic_cache
capture_0890,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0890.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25424,640,480,2026-06-27T11:00:21Z,,periodic_cache_unchanged
capture_0891,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0891.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25424,640,480,2026-06-27T11:00:25Z,,periodic_cache_unchanged
capture_0892,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0892.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25430,640,480,2026-06-27T11:00:30Z,,serial_periodic_cache
capture_0893,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0893.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25430,640,480,2026-06-27T11:00:34Z,,periodic_cache_unchanged
capture_0894,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0894.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25430,640,480,2026-06-27T11:00:38Z,,periodic_cache_unchanged
capture_0895,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0895.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25508,640,480,2026-06-27T11:00:42Z,,serial_periodic_cache
capture_0896,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0896.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25508,640,480,2026-06-27T11:00:46Z,,periodic_cache_unchanged
capture_0897,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0897.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25508,640,480,2026-06-27T11:00:50Z,,periodic_cache_unchanged
capture_0898,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0898.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25468,640,480,2026-06-27T11:00:54Z,,serial_periodic_cache
capture_0899,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0899.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25468,640,480,2026-06-27T11:00:59Z,,periodic_cache_unchanged
capture_0900,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0900.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25468,640,480,2026-06-27T11:01:03Z,,periodic_cache_unchanged
capture_0901,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0901.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25456,640,480,2026-06-27T11:01:07Z,,serial_periodic_cache
capture_0902,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0902.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25456,640,480,2026-06-27T11:01:11Z,,periodic_cache_unchanged
capture_0903,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0903.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25456,640,480,2026-06-27T11:01:15Z,,periodic_cache_unchanged
capture_0904,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0904.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25517,640,480,2026-06-27T11:01:20Z,,serial_periodic_cache
capture_0905,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0905.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25517,640,480,2026-06-27T11:01:25Z,,periodic_cache_unchanged
capture_0906,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0906.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,failed,0,,,2026-06-27T11:01:29Z,,Only base64 data is allowed
capture_0907,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0907.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25425,640,480,2026-06-27T11:01:33Z,,serial_periodic_cache
capture_0908,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0908.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25425,640,480,2026-06-27T11:01:37Z,,periodic_cache_unchanged
capture_0909,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0909.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25425,640,480,2026-06-27T11:01:41Z,,periodic_cache_unchanged
capture_0910,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0910.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25488,640,480,2026-06-27T11:01:46Z,,serial_periodic_cache
capture_0911,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0911.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25488,640,480,2026-06-27T11:01:50Z,,periodic_cache_unchanged
capture_0912,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0912.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25488,640,480,2026-06-27T11:01:54Z,,periodic_cache_unchanged
capture_0913,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0913.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25733,640,480,2026-06-27T11:01:58Z,,serial_periodic_cache
capture_0914,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0914.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25733,640,480,2026-06-27T11:02:03Z,,periodic_cache_unchanged
capture_0915,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0915.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25733,640,480,2026-06-27T11:02:07Z,,periodic_cache_unchanged
capture_0916,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0916.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25349,640,480,2026-06-27T11:02:11Z,,serial_periodic_cache
capture_0917,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0917.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25349,640,480,2026-06-27T11:02:15Z,,periodic_cache_unchanged
capture_0918,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0918.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25349,640,480,2026-06-27T11:02:19Z,,periodic_cache_unchanged
capture_0919,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0919.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25434,640,480,2026-06-27T11:02:24Z,,serial_periodic_cache
capture_0920,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0920.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25434,640,480,2026-06-27T11:02:28Z,,periodic_cache_unchanged
capture_0921,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0921.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25434,640,480,2026-06-27T11:02:32Z,,periodic_cache_unchanged
capture_0922,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0922.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25382,640,480,2026-06-27T11:02:37Z,,serial_periodic_cache
capture_0923,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0923.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25382,640,480,2026-06-27T11:02:41Z,,periodic_cache_unchanged
capture_0924,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0924.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25382,640,480,2026-06-27T11:02:45Z,,periodic_cache_unchanged
capture_0925,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0925.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25413,640,480,2026-06-27T11:02:49Z,,serial_periodic_cache
capture_0926,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0926.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25413,640,480,2026-06-27T11:02:53Z,,periodic_cache_unchanged
capture_0927,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0927.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25413,640,480,2026-06-27T11:02:57Z,,periodic_cache_unchanged
capture_0928,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0928.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25155,640,480,2026-06-27T11:03:02Z,,serial_periodic_cache
capture_0929,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0929.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25155,640,480,2026-06-27T11:03:06Z,,periodic_cache_unchanged
capture_0930,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0930.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25155,640,480,2026-06-27T11:03:10Z,,periodic_cache_unchanged
capture_0931,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0931.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25328,640,480,2026-06-27T11:03:14Z,,serial_periodic_cache
capture_0932,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0932.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25328,640,480,2026-06-27T11:03:18Z,,periodic_cache_unchanged
capture_0933,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0933.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25328,640,480,2026-06-27T11:03:22Z,,periodic_cache_unchanged
capture_0934,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0934.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25366,640,480,2026-06-27T11:03:27Z,,serial_periodic_cache
capture_0935,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0935.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25366,640,480,2026-06-27T11:03:31Z,,periodic_cache_unchanged
capture_0936,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0936.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25366,640,480,2026-06-27T11:03:35Z,,periodic_cache_unchanged
capture_0937,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0937.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25551,640,480,2026-06-27T11:03:40Z,,serial_periodic_cache
capture_0938,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0938.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25551,640,480,2026-06-27T11:03:44Z,,periodic_cache_unchanged
capture_0939,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0939.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25249,640,480,2026-06-27T11:03:48Z,,serial_periodic_cache
capture_0940,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0940.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25249,640,480,2026-06-27T11:03:53Z,,periodic_cache_unchanged
capture_0941,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0941.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25249,640,480,2026-06-27T11:03:57Z,,periodic_cache_unchanged
capture_0942,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0942.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25603,640,480,2026-06-27T11:04:01Z,,serial_periodic_cache
capture_0943,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0943.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25603,640,480,2026-06-27T11:04:06Z,,periodic_cache_unchanged
capture_0944,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0944.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25603,640,480,2026-06-27T11:04:10Z,,periodic_cache_unchanged
capture_0945,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0945.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25862,640,480,2026-06-27T11:04:14Z,,serial_periodic_cache
capture_0946,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0946.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25862,640,480,2026-06-27T11:04:18Z,,periodic_cache_unchanged
capture_0947,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0947.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25862,640,480,2026-06-27T11:04:22Z,,periodic_cache_unchanged
capture_0948,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0948.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25464,640,480,2026-06-27T11:04:26Z,,serial_periodic_cache
capture_0949,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0949.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25464,640,480,2026-06-27T11:04:30Z,,periodic_cache_unchanged
capture_0950,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0950.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25464,640,480,2026-06-27T11:04:34Z,,periodic_cache_unchanged
capture_0951,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0951.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25442,640,480,2026-06-27T11:04:39Z,,serial_periodic_cache
capture_0952,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0952.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25442,640,480,2026-06-27T11:04:43Z,,periodic_cache_unchanged
capture_0953,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0953.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25442,640,480,2026-06-27T11:04:47Z,,periodic_cache_unchanged
capture_0954,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0954.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25541,640,480,2026-06-27T11:04:51Z,,serial_periodic_cache
capture_0955,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0955.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25541,640,480,2026-06-27T11:04:55Z,,periodic_cache_unchanged
capture_0956,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0956.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25541,640,480,2026-06-27T11:04:59Z,,periodic_cache_unchanged
capture_0957,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0957.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25372,640,480,2026-06-27T11:05:03Z,,serial_periodic_cache
capture_0958,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0958.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25372,640,480,2026-06-27T11:05:07Z,,periodic_cache_unchanged
capture_0959,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0959.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25372,640,480,2026-06-27T11:05:11Z,,periodic_cache_unchanged
capture_0960,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0960.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25246,640,480,2026-06-27T11:05:15Z,,serial_periodic_cache
capture_0961,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0961.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25246,640,480,2026-06-27T11:05:20Z,,periodic_cache_unchanged
capture_0962,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0962.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25246,640,480,2026-06-27T11:05:24Z,,periodic_cache_unchanged
capture_0963,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0963.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25276,640,480,2026-06-27T11:05:28Z,,serial_periodic_cache
capture_0964,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0964.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25276,640,480,2026-06-27T11:05:32Z,,periodic_cache_unchanged
capture_0965,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0965.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25276,640,480,2026-06-27T11:05:36Z,,periodic_cache_unchanged
capture_0966,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0966.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25387,640,480,2026-06-27T11:05:40Z,,serial_periodic_cache
capture_0967,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0967.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25387,640,480,2026-06-27T11:05:45Z,,periodic_cache_unchanged
capture_0968,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0968.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25387,640,480,2026-06-27T11:05:49Z,,periodic_cache_unchanged
capture_0969,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0969.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,26145,640,480,2026-06-27T11:05:53Z,,serial_periodic_cache
capture_0970,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0970.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,26145,640,480,2026-06-27T11:05:58Z,,periodic_cache_unchanged
capture_0971,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0971.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,26145,640,480,2026-06-27T11:06:02Z,,periodic_cache_unchanged
capture_0972,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0972.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25420,640,480,2026-06-27T11:06:06Z,,serial_periodic_cache
capture_0973,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0973.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25420,640,480,2026-06-27T11:06:10Z,,periodic_cache_unchanged
capture_0974,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0974.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25420,640,480,2026-06-27T11:06:14Z,,periodic_cache_unchanged
capture_0975,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0975.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25360,640,480,2026-06-27T11:06:18Z,,serial_periodic_cache
capture_0976,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0976.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25360,640,480,2026-06-27T11:06:22Z,,periodic_cache_unchanged
capture_0977,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0977.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25360,640,480,2026-06-27T11:06:26Z,,periodic_cache_unchanged
